"","code","year","cont","HDI","h"
"3848","RWA",2005,"Africa",0.409,4.60358056265984
"3849","RWA",2006,"Africa",0.43,5.13447432762837
"3850","RWA",2007,"Africa",0.446,3.72093023255815
"3851","RWA",2008,"Africa",0.456,2.24215246636772
"3852","RWA",2009,"Africa",0.472,3.50877192982455
"3853","RWA",2010,"Africa",0.488,3.38983050847459
"3854","RWA",2011,"Africa",0.496,1.63934426229508
"3855","RWA",2012,"Africa",0.504,1.61290322580645
"3856","RWA",2013,"Africa",0.506,0.396825396825395
"3857","RWA",2014,"Africa",0.513,1.38339920948616
"3858","RWA",2015,"Africa",0.515,0.389863547758296
"3859","RWA",2016,"Africa",0.525,1.94174757281553
"3860","RWA",2017,"Africa",0.529,0.761904761904764
"3861","RWA",2018,"Africa",0.536,1.32325141776937
"3862","SAU",1990,"Asia",0.698,NA
"3863","SAU",1991,"Asia",0.706,1.14613180515759
"3864","SAU",1992,"Asia",0.711,0.708215297450421
"3865","SAU",1993,"Asia",0.715,0.562587904360057
"3866","SAU",1994,"Asia",0.719,0.559440559440549
"3867","SAU",1995,"Asia",0.723,0.556328233657855
"3868","SAU",1996,"Asia",0.728,0.69156293222683
"3869","SAU",1997,"Asia",0.732,0.549450549450547
"3870","SAU",1998,"Asia",0.737,0.683060109289624
"3871","SAU",1999,"Asia",0.739,0.271370420624151
"3872","SAU",2000,"Asia",0.744,0.676589986468201
"3873","SAU",2001,"Asia",0.747,0.403225806451624
"3874","SAU",2002,"Asia",0.749,0.267737617135211
"3875","SAU",2003,"Asia",0.756,0.934579439252348
"3876","SAU",2004,"Asia",0.765,1.19047619047619
"3877","SAU",2005,"Asia",0.771,0.784313725490193
"3878","SAU",2006,"Asia",0.778,0.907911802853434
"3879","SAU",2007,"Asia",0.784,0.771208226221076
"3880","SAU",2008,"Asia",0.793,1.14795918367347
"3881","SAU",2009,"Asia",0.797,0.50441361916771
"3882","SAU",2010,"Asia",0.81,1.63111668757843
"3883","SAU",2011,"Asia",0.824,1.72839506172839
"3884","SAU",2012,"Asia",0.837,1.57766990291262
"3885","SAU",2013,"Asia",0.846,1.0752688172043
"3886","SAU",2014,"Asia",0.853,0.827423167848695
"3887","SAU",2015,"Asia",0.857,0.468933177022279
"3888","SAU",2016,"Asia",0.857,0
"3889","SAU",2017,"Asia",0.856,-0.116686114352393
"3890","SAU",2018,"Asia",0.857,0.116822429906538
"3891","SDN",1990,"Africa",0.332,NA
"3892","SDN",1991,"Africa",0.337,1.50602409638554
"3893","SDN",1992,"Africa",0.345,2.37388724035608
"3894","SDN",1993,"Africa",0.353,2.31884057971015
"3895","SDN",1994,"Africa",0.359,1.69971671388103
"3896","SDN",1995,"Africa",0.367,2.22841225626742
"3897","SDN",1996,"Africa",0.375,2.17983651226159
"3898","SDN",1997,"Africa",0.385,2.66666666666666
"3899","SDN",1998,"Africa",0.391,1.55844155844156
"3900","SDN",1999,"Africa",0.397,1.53452685421995
"3901","SDN",2000,"Africa",0.403,1.51133501259446
"3902","SDN",2001,"Africa",0.409,1.48883374689825
"3903","SDN",2002,"Africa",0.415,1.46699266503667
"3904","SDN",2003,"Africa",0.421,1.44578313253012
"3905","SDN",2004,"Africa",0.43,2.13776722090262
"3906","SDN",2005,"Africa",0.437,1.6279069767442
"3907","SDN",2006,"Africa",0.447,2.28832951945079
"3908","SDN",2007,"Africa",0.452,1.11856823266219
"3909","SDN",2008,"Africa",0.464,2.65486725663717
"3910","SDN",2009,"Africa",0.469,1.07758620689653
"3911","SDN",2010,"Africa",0.471,0.426439232409392
"3912","SDN",2011,"Africa",0.475,0.849256900212314
"3913","SDN",2012,"Africa",0.485,2.10526315789474
"3914","SDN",2013,"Africa",0.477,-1.64948453608248
"3915","SDN",2014,"Africa",0.496,3.98322851153041
"3916","SDN",2015,"Africa",0.501,1.00806451612903
"3917","SDN",2016,"Africa",0.505,0.798403193612773
"3918","SDN",2017,"Africa",0.507,0.396039603960396
"3919","SDN",2018,"Africa",0.508,0.197238658777121
"3920","SEN",1990,"Africa",0.377,NA
"3921","SEN",1991,"Africa",0.377,0
"3922","SEN",1992,"Africa",0.378,0.265251989389914
"3923","SEN",1993,"Africa",0.377,-0.264550264550267
"3924","SEN",1994,"Africa",0.377,0
"3925","SEN",1995,"Africa",0.378,0.265251989389914
"3926","SEN",1996,"Africa",0.379,0.264550264550256
"3927","SEN",1997,"Africa",0.38,0.263852242744056
"3928","SEN",1998,"Africa",0.383,0.789473684210518
"3929","SEN",1999,"Africa",0.385,0.522193211488253
"3930","SEN",2000,"Africa",0.39,1.29870129870131
"3931","SEN",2001,"Africa",0.406,4.10256410256411
"3932","SEN",2002,"Africa",0.41,0.985221674876824
"3933","SEN",2003,"Africa",0.418,1.95121951219512
"3934","SEN",2004,"Africa",0.426,1.91387559808613
"3935","SEN",2005,"Africa",0.434,1.87793427230047
"3936","SEN",2006,"Africa",0.439,1.15207373271891
"3937","SEN",2007,"Africa",0.448,2.05011389521641
"3938","SEN",2008,"Africa",0.458,2.23214285714286
"3939","SEN",2009,"Africa",0.462,0.873362445414849
"3940","SEN",2010,"Africa",0.468,1.29870129870131
"3941","SEN",2011,"Africa",0.479,2.35042735042734
"3942","SEN",2012,"Africa",0.489,2.08768267223383
"3943","SEN",2013,"Africa",0.494,1.02249488752557
"3944","SEN",2014,"Africa",0.501,1.417004048583
"3945","SEN",2015,"Africa",0.504,0.598802395209574
"3946","SEN",2016,"Africa",0.506,0.396825396825395
"3947","SEN",2017,"Africa",0.51,0.79051383399209
"3948","SEN",2018,"Africa",0.514,0.784313725490193
"3949","SGP",1990,"Asia",0.718,NA
"3950","SGP",1991,"Asia",0.728,1.39275766016713
"3951","SGP",1992,"Asia",0.739,1.51098901098901
"3952","SGP",1993,"Asia",0.75,1.48849797023005
"3953","SGP",1994,"Asia",0.762,1.6
"3954","SGP",1995,"Asia",0.771,1.18110236220472
"3955","SGP",1996,"Asia",0.78,1.16731517509727
"3956","SGP",1997,"Asia",0.791,1.41025641025641
"3957","SGP",1998,"Asia",0.796,0.63211125158027
"3958","SGP",1999,"Asia",0.807,1.38190954773869
"3959","SGP",2000,"Asia",0.818,1.36307311028498
"3960","SGP",2001,"Asia",0.822,0.488997555012216
"3961","SGP",2002,"Asia",0.83,0.973236009732359
"3962","SGP",2003,"Asia",0.839,1.08433734939759
"3963","SGP",2004,"Asia",0.846,0.834326579261035
"3964","SGP",2005,"Asia",0.869,2.71867612293144
"3965","SGP",2006,"Asia",0.872,0.345224395857313
"3966","SGP",2007,"Asia",0.879,0.80275229357798
"3967","SGP",2008,"Asia",0.884,0.568828213879402
"3968","SGP",2009,"Asia",0.885,0.113122171945701
"3969","SGP",2010,"Asia",0.909,2.71186440677966
"3970","SGP",2011,"Asia",0.914,0.55005500550056
"3971","SGP",2012,"Asia",0.92,0.656455142231938
"3972","SGP",2013,"Asia",0.923,0.326086956521743
"3973","SGP",2014,"Asia",0.928,0.541711809317436
"3974","SGP",2015,"Asia",0.929,0.107758620689657
"3975","SGP",2016,"Asia",0.933,0.430570505920347
"3976","SGP",2017,"Asia",0.934,0.107181136120049
"3977","SGP",2018,"Asia",0.935,0.107066381156318
"3978","SLB",1999,"Oceania",0.49,NA
"3979","SLB",2000,"Oceania",0.476,-2.85714285714286
"3980","SLB",2001,"Oceania",0.48,0.840336134453779
"3981","SLB",2002,"Oceania",0.486,1.25
"3982","SLB",2003,"Oceania",0.492,1.23456790123457
"3983","SLB",2004,"Oceania",0.498,1.21951219512195
"3984","SLB",2005,"Oceania",0.503,1.00401606425702
"3985","SLB",2006,"Oceania",0.515,2.38568588469186
"3986","SLB",2007,"Oceania",0.517,0.388349514563102
"3987","SLB",2008,"Oceania",0.517,0
"3988","SLB",2009,"Oceania",0.506,-2.12765957446809
"3989","SLB",2010,"Oceania",0.524,3.55731225296443
"3990","SLB",2011,"Oceania",0.532,1.52671755725191
"3991","SLB",2012,"Oceania",0.546,2.63157894736843
"3992","SLB",2013,"Oceania",0.55,0.73260073260073
"3993","SLB",2014,"Oceania",0.551,0.181818181818172
"3994","SLB",2015,"Oceania",0.555,0.725952813067154
"3995","SLB",2016,"Oceania",0.553,-0.360360360360357
"3996","SLB",2017,"Oceania",0.555,0.361663652802902
"3997","SLB",2018,"Oceania",0.557,0.360360360360357
"3998","SLE",1990,"Africa",0.27,NA
"3999","SLE",1991,"Africa",0.267,-1.11111111111111
"4000","SLE",1992,"Africa",0.26,-2.62172284644195
"4001","SLE",1993,"Africa",0.266,2.3076923076923
"4002","SLE",1994,"Africa",0.265,-0.375939849624063
"4003","SLE",1995,"Africa",0.268,1.13207547169811
"4004","SLE",1996,"Africa",0.275,2.61194029850746
"4005","SLE",1997,"Africa",0.278,1.0909090909091
"4006","SLE",1998,"Africa",0.283,1.79856115107913
"4007","SLE",1999,"Africa",0.289,2.12014134275618
"4008","SLE",2000,"Africa",0.298,3.11418685121108
"4009","SLE",2001,"Africa",0.302,1.34228187919463
"4010","SLE",2002,"Africa",0.319,5.62913907284768
"4011","SLE",2003,"Africa",0.329,3.13479623824451
"4012","SLE",2004,"Africa",0.338,2.7355623100304
"4013","SLE",2005,"Africa",0.346,2.36686390532543
"4014","SLE",2006,"Africa",0.354,2.3121387283237
"4015","SLE",2007,"Africa",0.368,3.954802259887
"4016","SLE",2008,"Africa",0.378,2.71739130434783
"4017","SLE",2009,"Africa",0.386,2.11640211640212
"4018","SLE",2010,"Africa",0.391,1.29533678756477
"4019","SLE",2011,"Africa",0.398,1.79028132992327
"4020","SLE",2012,"Africa",0.413,3.76884422110553
"4021","SLE",2013,"Africa",0.426,3.14769975786926
"4022","SLE",2014,"Africa",0.43,0.938967136150226
"4023","SLE",2015,"Africa",0.422,-1.86046511627908
"4024","SLE",2016,"Africa",0.423,0.236966824644558
"4025","SLE",2017,"Africa",0.435,2.83687943262412
"4026","SLE",2018,"Africa",0.438,0.689655172413794
"4027","SLV",1990,"Americas",0.529,NA
"4028","SLV",1991,"Americas",0.533,0.756143667296794
"4029","SLV",1992,"Americas",0.544,2.06378986866791
"4030","SLV",1993,"Americas",0.555,2.02205882352942
"4031","SLV",1994,"Americas",0.564,1.62162162162161
"4032","SLV",1995,"Americas",0.573,1.59574468085106
"4033","SLV",1996,"Americas",0.581,1.39616055846423
"4034","SLV",1997,"Americas",0.59,1.54905335628228
"4035","SLV",1998,"Americas",0.598,1.35593220338983
"4036","SLV",1999,"Americas",0.6,0.334448160535117
"4037","SLV",2000,"Americas",0.608,1.33333333333334
"4038","SLV",2001,"Americas",0.612,0.657894736842102
"4039","SLV",2002,"Americas",0.619,1.1437908496732
"4040","SLV",2003,"Americas",0.625,0.969305331179315
"4041","SLV",2004,"Americas",0.631,0.960000000000005
"4042","SLV",2005,"Americas",0.637,0.950871632329631
"4043","SLV",2006,"Americas",0.645,1.25588697017269
"4044","SLV",2007,"Americas",0.644,-0.155038759689918
"4045","SLV",2008,"Americas",0.647,0.465838509316763
"4046","SLV",2009,"Americas",0.647,0
"4047","SLV",2010,"Americas",0.659,1.854714064915
"4048","SLV",2011,"Americas",0.656,-0.455235204855842
"4049","SLV",2012,"Americas",0.66,0.609756097560976
"4050","SLV",2013,"Americas",0.662,0.303030303030294
"4051","SLV",2014,"Americas",0.66,-0.302114803625375
"4052","SLV",2015,"Americas",0.66,0
"4053","SLV",2016,"Americas",0.662,0.303030303030294
"4054","SLV",2017,"Americas",0.665,0.453172205438057
"4055","SLV",2018,"Americas",0.667,0.300751879699246
"4056","SRB",1995,"Europe",0.695,NA
"4057","SRB",1996,"Europe",0.698,0.431654676258986
"4058","SRB",1997,"Europe",0.705,1.0028653295129
"4059","SRB",1998,"Europe",0.708,0.425531914893607
"4060","SRB",1999,"Europe",0.703,-0.706214689265539
"4061","SRB",2000,"Europe",0.71,0.995732574679953
"4062","SRB",2001,"Europe",0.716,0.84507042253521
"4063","SRB",2002,"Europe",0.72,0.5586592178771
"4064","SRB",2003,"Europe",0.726,0.83333333333333
"4065","SRB",2004,"Europe",0.734,1.10192837465566
"4066","SRB",2005,"Europe",0.742,1.08991825613078
"4067","SRB",2006,"Europe",0.75,1.07816711590296
"4068","SRB",2007,"Europe",0.754,0.533333333333341
"4069","SRB",2008,"Europe",0.76,0.795755968169765
"4070","SRB",2009,"Europe",0.762,0.263157894736832
"4071","SRB",2010,"Europe",0.762,0
"4072","SRB",2011,"Europe",0.772,1.31233595800524
"4073","SRB",2012,"Europe",0.772,0
"4074","SRB",2013,"Europe",0.775,0.388601036269431
"4075","SRB",2014,"Europe",0.78,0.645161290322571
"4076","SRB",2015,"Europe",0.785,0.641025641025639
"4077","SRB",2016,"Europe",0.791,0.764331210191083
"4078","SRB",2017,"Europe",0.794,0.379266750948171
"4079","SRB",2018,"Europe",0.799,0.629722921914366
"4080","SSD",2010,"Africa",0.425,NA
"4081","SSD",2011,"Africa",0.443,4.23529411764707
"4082","SSD",2012,"Africa",0.438,-1.12866817155757
"4083","SSD",2013,"Africa",0.439,0.228310502283113
"4084","SSD",2014,"Africa",0.435,-0.911161731207288
"4085","SSD",2015,"Africa",0.428,-1.60919540229886
"4086","SSD",2016,"Africa",0.418,-2.33644859813085
"4087","SSD",2017,"Africa",0.414,-0.956937799043067
"4088","SSD",2018,"Africa",0.413,-0.241545893719808
"4089","STP",1990,"Africa",0.437,NA
"4090","STP",1991,"Africa",0.438,0.22883295194509
"4091","STP",1992,"Africa",0.441,0.684931506849318
"4092","STP",1993,"Africa",0.444,0.680272108843538
"4093","STP",1994,"Africa",0.449,1.12612612612613
"4094","STP",1995,"Africa",0.452,0.66815144766148
"4095","STP",1996,"Africa",0.458,1.32743362831858
"4096","STP",1997,"Africa",0.462,0.873362445414849
"4097","STP",1998,"Africa",0.467,1.08225108225108
"4098","STP",1999,"Africa",0.474,1.49892933618843
"4099","STP",2000,"Africa",0.48,1.26582278481013
"4100","STP",2001,"Africa",0.489,1.875
"4101","STP",2002,"Africa",0.494,1.02249488752557
"4102","STP",2003,"Africa",0.502,1.61943319838056
"4103","STP",2004,"Africa",0.509,1.39442231075697
"4104","STP",2005,"Africa",0.517,1.57170923379175
"4105","STP",2006,"Africa",0.526,1.74081237911026
"4106","STP",2007,"Africa",0.531,0.950570342205315
"4107","STP",2008,"Africa",0.532,0.188323917137478
"4108","STP",2009,"Africa",0.541,1.69172932330828
"4109","STP",2010,"Africa",0.546,0.924214417744929
"4110","STP",2011,"Africa",0.553,1.28205128205128
"4111","STP",2012,"Africa",0.558,0.904159132007232
"4112","STP",2013,"Africa",0.568,1.79211469534049
"4113","STP",2014,"Africa",0.577,1.58450704225352
"4114","STP",2015,"Africa",0.59,2.25303292894281
"4115","STP",2016,"Africa",0.593,0.50847457627119
"4116","STP",2017,"Africa",0.603,1.68634064080944
"4117","STP",2018,"Africa",0.609,0.995024875621886
"4118","SUR",2004,"Americas",0.671,NA
"4119","SUR",2005,"Americas",0.676,0.745156482861398
"4120","SUR",2006,"Americas",0.682,0.887573964497035
"4121","SUR",2007,"Americas",0.687,0.733137829912023
"4122","SUR",2008,"Americas",0.692,0.727802037845682
"4123","SUR",2009,"Americas",0.698,0.867052023121384
"4124","SUR",2010,"Americas",0.701,0.429799426934108
"4125","SUR",2011,"Americas",0.708,0.998573466476471
"4126","SUR",2012,"Americas",0.72,1.69491525423728
"4127","SUR",2013,"Americas",0.724,0.555555555555554
"4128","SUR",2014,"Americas",0.726,0.276243093922646
"4129","SUR",2015,"Americas",0.73,0.550964187327829
"4130","SUR",2016,"Americas",0.726,-0.54794520547945
"4131","SUR",2017,"Americas",0.722,-0.550964187327829
"4132","SUR",2018,"Americas",0.724,0.277008310249305
"4133","SVK",1990,"Europe",0.739,NA
"4134","SVK",1991,"Europe",0.734,-0.676589986468201
"4135","SVK",1992,"Europe",0.733,-0.136239782016345
"4136","SVK",1993,"Europe",0.737,0.545702592087305
"4137","SVK",1994,"Europe",0.743,0.814111261872452
"4138","SVK",1995,"Europe",0.751,1.07671601615074
"4139","SVK",1996,"Europe",0.754,0.399467376830898
"4140","SVK",1997,"Europe",0.756,0.265251989389914
"4141","SVK",1998,"Europe",0.762,0.793650793650791
"4142","SVK",1999,"Europe",0.762,0
"4143","SVK",2000,"Europe",0.763,0.131233595800517
"4144","SVK",2001,"Europe",0.765,0.262123197903019
"4145","SVK",2002,"Europe",0.772,0.915032679738559
"4146","SVK",2003,"Europe",0.777,0.647668393782386
"4147","SVK",2004,"Europe",0.785,1.02960102960103
"4148","SVK",2005,"Europe",0.794,1.14649681528662
"4149","SVK",2006,"Europe",0.803,1.13350125944585
"4150","SVK",2007,"Europe",0.814,1.36986301369861
"4151","SVK",2008,"Europe",0.822,0.982800982800991
"4152","SVK",2009,"Europe",0.823,0.12165450121655
"4153","SVK",2010,"Europe",0.829,0.729040097205358
"4154","SVK",2011,"Europe",0.836,0.844390832328101
"4155","SVK",2012,"Europe",0.841,0.598086124401909
"4156","SVK",2013,"Europe",0.844,0.356718192627814
"4157","SVK",2014,"Europe",0.845,0.118483412322279
"4158","SVK",2015,"Europe",0.849,0.473372781065096
"4159","SVK",2016,"Europe",0.851,0.235571260306244
"4160","SVK",2017,"Europe",0.854,0.352526439482959
"4161","SVK",2018,"Europe",0.857,0.351288056206078
"4162","SVN",1990,"Europe",0.829,NA
"4163","SVN",1991,"Europe",0.813,-1.93003618817853
"4164","SVN",1992,"Europe",0.767,-5.6580565805658
"4165","SVN",1993,"Europe",0.759,-1.04302477183833
"4166","SVN",1994,"Europe",0.762,0.395256916996045
"4167","SVN",1995,"Europe",0.782,2.6246719160105
"4168","SVN",1996,"Europe",0.788,0.767263427109977
"4169","SVN",1997,"Europe",0.796,1.01522842639594
"4170","SVN",1998,"Europe",0.805,1.13065326633166
"4171","SVN",1999,"Europe",0.819,1.7391304347826
"4172","SVN",2000,"Europe",0.824,0.610500610500608
"4173","SVN",2001,"Europe",0.835,1.33495145631068
"4174","SVN",2002,"Europe",0.843,0.958083832335332
"4175","SVN",2003,"Europe",0.85,0.830367734282333
"4176","SVN",2004,"Europe",0.857,0.823529411764712
"4177","SVN",2005,"Europe",0.861,0.466744457409574
"4178","SVN",2006,"Europe",0.868,0.813008130081294
"4179","SVN",2007,"Europe",0.873,0.576036866359453
"4180","SVN",2008,"Europe",0.878,0.572737686139746
"4181","SVN",2009,"Europe",0.877,-0.113895216400917
"4182","SVN",2010,"Europe",0.881,0.456100342075261
"4183","SVN",2011,"Europe",0.883,0.227014755959143
"4184","SVN",2012,"Europe",0.876,-0.792751981879958
"4185","SVN",2013,"Europe",0.884,0.913242009132431
"4186","SVN",2014,"Europe",0.886,0.226244343891402
"4187","SVN",2015,"Europe",0.886,0
"4188","SVN",2016,"Europe",0.892,0.677200902934527
"4189","SVN",2017,"Europe",0.899,0.784753363228696
"4190","SVN",2018,"Europe",0.902,0.333704115684097
"4191","SWE",1990,"Europe",0.816,NA
"4192","SWE",1991,"Europe",0.818,0.245098039215685
"4193","SWE",1992,"Europe",0.821,0.366748166259168
"4194","SWE",1993,"Europe",0.84,2.31425091352011
"4195","SWE",1994,"Europe",0.849,1.07142857142857
"4196","SWE",1995,"Europe",0.857,0.942285041224977
"4197","SWE",1996,"Europe",0.864,0.816802800466743
"4198","SWE",1997,"Europe",0.874,1.15740740740742
"4199","SWE",1998,"Europe",0.888,1.60183066361557
"4200","SWE",1999,"Europe",0.893,0.563063063063063
"4201","SWE",2000,"Europe",0.897,0.447928331466962
"4202","SWE",2001,"Europe",0.9,0.334448160535117
"4203","SWE",2002,"Europe",0.903,0.333333333333341
"4204","SWE",2003,"Europe",0.908,0.553709856035445
"4205","SWE",2004,"Europe",0.896,-1.3215859030837
"4206","SWE",2005,"Europe",0.899,0.334821428571419
"4207","SWE",2006,"Europe",0.902,0.333704115684097
"4208","SWE",2007,"Europe",0.905,0.332594235033268
"4209","SWE",2008,"Europe",0.901,-0.44198895027624
"4210","SWE",2009,"Europe",0.899,-0.221975582685907
"4211","SWE",2010,"Europe",0.906,0.778642936596219
"4212","SWE",2011,"Europe",0.906,0
"4213","SWE",2012,"Europe",0.908,0.220750551876381
"4214","SWE",2013,"Europe",0.927,2.09251101321586
"4215","SWE",2014,"Europe",0.929,0.215749730312842
"4216","SWE",2015,"Europe",0.932,0.32292787944026
"4217","SWE",2016,"Europe",0.934,0.214592274678105
"4218","SWE",2017,"Europe",0.935,0.107066381156318
"4219","SWE",2018,"Europe",0.937,0.213903743315513
"4220","SWZ",1990,"Africa",0.545,NA
"4221","SWZ",1991,"Africa",0.546,0.183486238532105
"4222","SWZ",1992,"Africa",0.543,-0.549450549450547
"4223","SWZ",1993,"Africa",0.538,-0.920810313075504
"4224","SWZ",1994,"Africa",0.531,-1.30111524163569
"4225","SWZ",1995,"Africa",0.526,-0.941619585687381
"4226","SWZ",1996,"Africa",0.519,-1.33079847908746
"4227","SWZ",1997,"Africa",0.507,-2.3121387283237
"4228","SWZ",1998,"Africa",0.493,-2.76134122287969
"4229","SWZ",1999,"Africa",0.483,-2.02839756592292
"4230","SWZ",2000,"Africa",0.468,-3.1055900621118
"4231","SWZ",2001,"Africa",0.457,-2.35042735042735
"4232","SWZ",2002,"Africa",0.445,-2.62582056892779
"4233","SWZ",2003,"Africa",0.44,-1.12359550561798
"4234","SWZ",2004,"Africa",0.448,1.81818181818183
"4235","SWZ",2005,"Africa",0.459,2.45535714285714
"4236","SWZ",2006,"Africa",0.472,2.83224400871458
"4237","SWZ",2007,"Africa",0.482,2.1186440677966
"4238","SWZ",2008,"Africa",0.491,1.86721991701244
"4239","SWZ",2009,"Africa",0.501,2.03665987780042
"4240","SWZ",2010,"Africa",0.513,2.39520958083832
"4241","SWZ",2011,"Africa",0.528,2.92397660818713
"4242","SWZ",2012,"Africa",0.542,2.65151515151516
"4243","SWZ",2013,"Africa",0.558,2.95202952029521
"4244","SWZ",2014,"Africa",0.573,2.68817204301073
"4245","SWZ",2015,"Africa",0.585,2.09424083769634
"4246","SWZ",2016,"Africa",0.596,1.88034188034187
"4247","SWZ",2017,"Africa",0.603,1.1744966442953
"4248","SWZ",2018,"Africa",0.608,0.829187396351583
"4249","SYC",2000,"Africa",0.712,NA
"4250","SYC",2001,"Africa",0.708,-0.56179775280899
"4251","SYC",2002,"Africa",0.709,0.141242937853114
"4252","SYC",2003,"Africa",0.713,0.564174894217206
"4253","SYC",2004,"Africa",0.715,0.28050490883591
"4254","SYC",2005,"Africa",0.731,2.23776223776224
"4255","SYC",2006,"Africa",0.72,-1.50478796169631
"4256","SYC",2007,"Africa",0.744,3.33333333333334
"4257","SYC",2008,"Africa",0.748,0.53763440860215
"4258","SYC",2009,"Africa",0.754,0.802139037433158
"4259","SYC",2010,"Africa",0.762,1.06100795755968
"4260","SYC",2011,"Africa",0.755,-0.918635170603677
"4261","SYC",2012,"Africa",0.777,2.91390728476821
"4262","SYC",2013,"Africa",0.782,0.64350064350065
"4263","SYC",2014,"Africa",0.796,1.79028132992327
"4264","SYC",2015,"Africa",0.801,0.628140703517599
"4265","SYC",2016,"Africa",0.801,0
"4266","SYC",2017,"Africa",0.8,-0.124843945068664
"4267","SYC",2018,"Africa",0.801,0.124999999999997
"4268","SYR",1990,"Asia",0.558,NA
"4269","SYR",1991,"Asia",0.562,0.716845878136207
"4270","SYR",1992,"Asia",0.568,1.06761565836297
"4271","SYR",1993,"Asia",0.571,0.528169014084501
"4272","SYR",1994,"Asia",0.576,0.875656742556918
"4273","SYR",1995,"Asia",0.579,0.520833333333326
"4274","SYR",1996,"Asia",0.583,0.690846286701219
"4275","SYR",1997,"Asia",0.587,0.686106346483695
"4276","SYR",1998,"Asia",0.59,0.511073253833061
"4277","SYR",1999,"Asia",0.589,-0.169491525423726
"4278","SYR",2000,"Asia",0.59,0.169779286926985
"4279","SYR",2001,"Asia",0.597,1.18644067796609
"4280","SYR",2002,"Asia",0.6,0.502512562814061
"4281","SYR",2003,"Asia",0.61,1.66666666666666
"4282","SYR",2004,"Asia",0.623,2.1311475409836
"4283","SYR",2005,"Asia",0.635,1.92616372391654
"4284","SYR",2006,"Asia",0.643,1.25984251968505
"4285","SYR",2007,"Asia",0.649,0.933125972006232
"4286","SYR",2008,"Asia",0.646,-0.462249614791987
"4287","SYR",2009,"Asia",0.648,0.309597523219818
"4288","SYR",2010,"Asia",0.644,-0.617283950617287
"4289","SYR",2011,"Asia",0.642,-0.310559006211175
"4290","SYR",2012,"Asia",0.631,-1.71339563862929
"4291","SYR",2013,"Asia",0.572,-9.35023771790809
"4292","SYR",2014,"Asia",0.551,-3.67132867132866
"4293","SYR",2015,"Asia",0.54,-1.99637023593466
"4294","SYR",2016,"Asia",0.539,-0.185185185185188
"4295","SYR",2017,"Asia",0.544,0.927643784786647
"4296","SYR",2018,"Asia",0.549,0.919117647058831
"4297","TCD",2000,"Africa",0.298,NA
"4298","TCD",2001,"Africa",0.306,2.68456375838926
"4299","TCD",2002,"Africa",0.311,1.63398692810457
"4300","TCD",2003,"Africa",0.31,-0.321543408360125
"4301","TCD",2004,"Africa",0.326,5.16129032258066
"4302","TCD",2005,"Africa",0.331,1.53374233128833
"4303","TCD",2006,"Africa",0.337,1.81268882175227
"4304","TCD",2007,"Africa",0.345,2.37388724035608
"4305","TCD",2008,"Africa",0.35,1.44927536231885
"4306","TCD",2009,"Africa",0.366,4.57142857142858
"4307","TCD",2010,"Africa",0.374,2.18579234972678
"4308","TCD",2011,"Africa",0.385,2.94117647058825
"4309","TCD",2012,"Africa",0.393,2.07792207792208
"4310","TCD",2013,"Africa",0.399,1.52671755725191
"4311","TCD",2014,"Africa",0.406,1.75438596491229
"4312","TCD",2015,"Africa",0.403,-0.73891625615764
"4313","TCD",2016,"Africa",0.398,-1.24069478908189
"4314","TCD",2017,"Africa",0.401,0.753768844221114
"4315","TCD",2018,"Africa",0.401,0
"4316","TGO",1990,"Africa",0.405,NA
"4317","TGO",1991,"Africa",0.408,0.740740740740731
"4318","TGO",1992,"Africa",0.4,-1.96078431372548
"4319","TGO",1993,"Africa",0.391,-2.25
"4320","TGO",1994,"Africa",0.397,1.53452685421995
"4321","TGO",1995,"Africa",0.41,3.27455919395465
"4322","TGO",1996,"Africa",0.418,1.95121951219512
"4323","TGO",1997,"Africa",0.425,1.67464114832536
"4324","TGO",1998,"Africa",0.424,-0.235294117647056
"4325","TGO",1999,"Africa",0.425,0.235849056603765
"4326","TGO",2000,"Africa",0.426,0.235294117647067
"4327","TGO",2001,"Africa",0.427,0.234741784037551
"4328","TGO",2002,"Africa",0.428,0.234192037470726
"4329","TGO",2003,"Africa",0.432,0.934579439252348
"4330","TGO",2004,"Africa",0.435,0.694444444444442
"4331","TGO",2005,"Africa",0.437,0.459770114942537
"4332","TGO",2006,"Africa",0.444,1.60183066361557
"4333","TGO",2007,"Africa",0.441,-0.67567567567568
"4334","TGO",2008,"Africa",0.449,1.81405895691611
"4335","TGO",2009,"Africa",0.458,2.00445434298442
"4336","TGO",2010,"Africa",0.468,2.18340611353711
"4337","TGO",2011,"Africa",0.48,2.56410256410255
"4338","TGO",2012,"Africa",0.484,0.83333333333333
"4339","TGO",2013,"Africa",0.49,1.23966942148761
"4340","TGO",2014,"Africa",0.495,1.0204081632653
"4341","TGO",2015,"Africa",0.502,1.41414141414142
"4342","TGO",2016,"Africa",0.506,0.796812749003983
"4343","TGO",2017,"Africa",0.51,0.79051383399209
"4344","TGO",2018,"Africa",0.513,0.588235294117645
"4345","THA",1990,"Asia",0.574,NA
"4346","THA",1991,"Asia",0.583,1.56794425087108
"4347","THA",1992,"Asia",0.589,1.02915951972555
"4348","THA",1993,"Asia",0.597,1.35823429541595
"4349","THA",1994,"Asia",0.604,1.17252931323284
"4350","THA",1995,"Asia",0.611,1.158940397351
